Method,Value 1,Value 2,Value 3,Value 4,Value 5,Value 6,Value 7,Value 8,Value 9,Value 10
Back Gauss,8,8,8,7,7,7,8,7,8,8
Front Linear,4,2,1,6,4,2,6,7,4,1
Front Poisson,5,5,3,2,5,1,3,1,3,2
Back Gauss,8,8,8,8,7,8,8,7,7,8
Back Gauss,8,8,8,7,8,7,8,8,8,8
Front Linear,2,4,2,2,2,2,7,1,7,4
Front Poisson,2,4,5,5,3,2,1,2,4,1
Front Linear,3,7,1,3,5,2,3,2,1,7
Front Poisson,2,4,5,3,4,3,1,3,2,4
Front Poisson,1,2,3,5,1,4,2,3,1,2
Front Gauss,1,1,1,2,1,1,3,2,2,2
Front Poisson,2,1,1,3,2,2,4,2,2,5
Back Linear,2,7,1,7,7,8,5,8,4,5
Back Gauss,8,8,8,7,6,8,8,8,7,8
Front Linear,2,2,4,3,2,2,4,5,2,5
Back Gauss,8,8,6,7,7,8,8,7,8,8
Back Linear,6,8,2,6,8,8,8,6,7,6
Back Gauss,8,7,8,8,8,6,8,8,8,7
Back Gauss,8,8,8,8,7,8,8,8,8,8
Back Poisson,8,5,7,4,6,6,7,5,6,7
Front Gauss,1,1,1,1,1,1,1,1,3,1
Back Poisson,6,6,3,3,7,4,5,7,5,7
Back Gauss,8,8,7,8,7,8,7,8,7,8
Back Poisson,7,5,4,7,3,7,6,6,8,3
Back Gauss,8,8,8,7,7,8,8,8,7,8
Front Gauss,1,1,1,1,1,2,1,1,2,1
Front Linear,7,1,6,2,1,2,4,2,2,3
Back Linear,8,6,3,5,5,4,7,7,8,2
Back Gauss,8,8,6,6,8,8,8,8,8,8
Front Poisson,3,3,4,1,7,3,1,1,2,2
Front Gauss,1,1,3,3,1,2,2,1,1,1
Front Gauss,1,2,1,1,1,2,1,1,1,1
Back Gauss,8,5,8,8,8,8,8,8,8,8
Back Poisson,6,6,6,6,7,5,8,6,8,6
Back Poisson,4,5,3,6,7,3,6,7,6,7
Front Linear,4,3,4,2,3,7,1,3,2,4
Front Linear,1,2,1,4,3,1,7,5,5,1
Back Poisson,7,8,4,8,5,7,7,8,6,6
Front Linear,6,1,5,1,4,2,3,1,2,5
Back Poisson,3,6,7,6,6,7,7,4,6,7
Back Poisson,5,6,8,5,7,8,7,7,4,7
Front Gauss,1,2,3,1,1,1,1,1,1,3
Back Gauss,8,8,5,7,8,7,8,8,7,8
Back Poisson,5,5,4,6,7,6,7,7,6,7
Front Gauss,1,2,3,1,1,2,1,1,1,1
Front Gauss,1,1,1,1,1,3,1,1,1,1
Back Linear,8,7,4,7,7,7,5,8,5,7
Front Gauss,1,1,4,1,1,1,1,1,1,1
Front Poisson,3,3,1,8,1,2,4,5,5,5
Front Gauss,1,1,1,1,2,1,6,1,2,2
Front Poisson,2,2,2,3,4,4,3,5,2,7
Front Poisson,5,4,2,3,3,3,1,2,3,4
Front Gauss,1,1,1,1,1,1,2,1,1,3
Back Gauss,8,8,8,8,8,7,8,8,7,8
Back Linear,6,8,8,6,6,7,6,3,7,2
Back Linear,6,8,7,4,8,3,7,8,7,3
Back Poisson,6,6,4,8,5,4,6,8,8,4
Back Poisson,5,6,7,8,5,6,4,5,6,8
Back Poisson,8,8,6,6,6,6,6,7,8,7
Front Poisson,2,3,4,7,2,3,6,5,1,2
Back Linear,8,5,5,8,5,8,7,4,3,5
Back Gauss,8,8,8,8,8,8,8,8,8,8
Back Gauss,8,7,8,8,6,8,8,7,8,8
Front Gauss,1,1,1,1,1,1,2,1,1,1
Back Gauss,8,8,6,8,8,8,8,6,8,8
Front Gauss,1,3,1,1,1,1,1,2,2,1
Back Linear,3,8,3,4,6,4,8,7,8,5
Front Poisson,5,1,2,3,4,4,3,2,2,1
Back Linear,8,6,8,6,1,6,5,6,6,6
Front Gauss,1,2,3,1,1,1,2,1,1,3
Back Gauss,8,8,8,8,7,8,8,8,8,8
Back Gauss,3,8,8,8,8,8,7,7,8,8
Back Gauss,8,6,8,8,7,7,5,8,7,8
Front Gauss,1,1,1,1,1,3,1,1,1,2
Back Poisson,7,7,4,8,5,6,6,2,7,6
Back Gauss,7,8,8,8,8,8,8,8,7,8
Front Poisson,5,5,3,2,5,3,3,1,7,3
Front Gauss,2,1,3,1,1,1,1,1,2,1
Back Poisson,5,3,6,7,7,6,7,6,7,7
Back Poisson,5,2,8,6,8,8,5,6,4,5
Front Gauss,1,1,1,1,2,1,1,1,1,2
Front Gauss,1,2,2,1,1,1,1,1,1,4
Front Gauss,1,1,2,1,1,4,1,1,1,1
Back Gauss,7,8,7,8,7,8,8,8,7,8
Front Poisson,4,3,1,2,5,4,1,2,2,4
Front Linear,2,1,1,2,7,1,4,7,5,4
Front Linear,2,2,1,7,1,3,4,1,5,2
Back Gauss,8,8,8,8,8,6,8,8,8,8
Back Poisson,6,6,6,8,6,4,8,8,6,8
Back Poisson,8,6,6,7,6,6,5,4,5,7
Back Poisson,7,4,8,6,8,3,3,7,6,5
Front Poisson,3,2,2,2,4,5,3,4,3,2
Back Poisson,5,5,8,5,6,7,5,3,6,6
Back Linear,8,8,8,7,8,7,7,5,5,5
Front Linear,3,3,6,4,1,3,2,1,2,3
Back Linear,8,8,6,8,7,6,3,7,8,7
Back Poisson,5,5,7,5,7,7,7,8,6,6
Front Poisson,4,3,5,4,4,3,1,1,1,1
Front Linear,4,1,8,3,2,1,1,3,1,5
Back Poisson,6,7,4,7,5,7,4,6,7,6
Back Linear,5,7,1,5,4,8,7,6,3,5
Back Linear,6,8,7,6,7,8,7,7,4,6
Back Gauss,8,8,8,8,8,8,8,8,6,8
Back Gauss,5,8,7,8,7,8,8,7,8,8
Front Gauss,1,1,2,1,1,1,1,3,1,3
Front Gauss,1,2,1,1,1,2,1,1,1,2
Front Gauss,1,1,1,3,2,1,1,1,1,1
Back Gauss,7,8,8,8,8,8,8,8,8,8
Back Gauss,8,8,7,8,7,8,8,7,8,8
Back Linear,8,6,6,8,5,5,4,7,8,5
Back Poisson,5,6,7,7,4,7,7,8,8,7
Back Gauss,7,8,7,8,6,8,8,8,8,7
Front Poisson,5,5,4,2,2,4,4,4,4,6
Back Linear,4,8,4,8,6,5,7,8,7,7
Front Linear,1,1,4,1,3,4,1,4,5,2
Front Gauss,1,1,1,1,1,2,1,1,1,1
Back Gauss,8,8,8,8,8,7,8,2,8,8
Back Gauss,7,7,8,8,8,8,8,8,8,6
Front Linear,5,3,1,4,4,2,5,1,1,2
Front Linear,3,1,2,2,4,1,5,6,4,2
Front Linear,1,3,2,4,5,1,6,4,4,2
Back Gauss,7,8,8,8,8,8,8,8,8,8
Back Poisson,7,7,7,5,8,7,3,4,5,6
Front Linear,1,1,1,2,2,4,1,2,4,6
Back Gauss,8,8,8,8,8,5,8,8,8,8
Front Linear,7,1,3,2,2,1,4,5,3,3
Back Linear,6,5,3,7,6,8,6,8,5,7
Back Poisson,3,7,7,6,6,7,5,7,4,7
Back Poisson,5,6,5,5,7,7,5,5,7,7
Back Linear,3,7,6,5,7,6,6,8,7,7
Back Poisson,7,7,6,4,6,6,5,8,7,3
Back Linear,8,8,4,7,7,5,8,5,5,3
Back Gauss,8,8,8,7,7,6,6,8,8,8
Back Gauss,8,8,7,8,8,8,7,5,8,8
Back Linear,5,8,8,6,4,3,7,5,7,8
Front Linear,2,5,2,5,2,4,2,3,4,2
Back Gauss,7,8,8,6,7,7,7,7,6,8
Front Linear,2,1,1,3,4,3,2,3,6,8
Front Linear,4,1,3,2,4,5,5,1,3,3
Back Gauss,7,7,8,8,8,8,8,8,8,7
Front Poisson,3,4,2,3,3,2,3,4,1,2
Front Linear,4,1,4,1,4,3,6,2,1,1
Front Linear,3,2,5,5,3,3,2,4,2,2
Front Poisson,1,1,5,3,2,2,2,4,1,2
Front Linear,3,1,4,5,1,7,6,5,1,1
Back Gauss,8,8,8,8,7,8,6,7,8,8
Front Poisson,2,2,2,6,2,2,1,3,1,3
Back Gauss,8,5,8,8,8,8,7,6,8,8
Front Gauss,3,1,1,2,1,1,1,2,1,1
Front Linear,2,1,2,5,3,2,6,4,7,6
Back Gauss,8,8,8,8,8,8,8,8,8,8
Front Gauss,1,1,1,2,2,1,1,1,1,1
Front Linear,2,2,2,3,3,1,2,1,5,5
Back Gauss,8,8,8,8,5,8,8,8,8,8
Front Gauss,1,1,1,2,1,1,1,1,1,1
Back Gauss,8,8,8,8,8,8,8,7,8,7
Front Poisson,6,5,3,4,3,4,4,1,5,6
Back Linear,8,8,6,8,7,6,6,7,6,8
Front Gauss,1,1,2,1,1,1,1,1,1,2
Back Gauss,8,8,6,7,8,7,8,8,8,8
Front Gauss,2,3,1,4,2,1,1,1,1,1
Front Linear,7,5,5,1,6,3,2,6,4,1
Back Linear,6,6,4,6,4,4,8,8,7,7
Front Linear,5,4,4,1,1,2,6,3,3,3
Front Linear,2,6,1,1,1,2,2,3,1,6
Front Gauss,1,1,1,1,1,1,2,1,1,1
Front Linear,2,8,4,6,2,2,5,3,6,6
Front Poisson,3,5,1,2,3,3,2,1,2,4
Back Poisson,7,5,7,5,6,6,7,7,6,7
Front Linear,2,6,3,2,2,1,2,3,6,4
Front Linear,1,1,5,1,5,5,3,2,1,4
Back Poisson,4,8,6,7,6,5,4,5,6,6
Back Poisson,5,5,5,4,3,7,6,5,7,3
Back Poisson,7,5,1,5,7,7,8,6,8,5
Back Poisson,7,8,5,7,4,6,5,5,4,7
Front Gauss,2,1,1,3,1,1,2,1,2,1
Back Linear,5,5,4,4,8,8,5,8,7,6
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,2,3,3,1,5,2,2,1,2,6
Back Poisson,5,7,3,5,7,5,7,6,8,3
Front Poisson,4,3,2,4,3,4,4,6,2,4
Front Poisson,4,2,6,3,2,2,1,3,5,5
Front Poisson,3,2,2,5,2,3,4,4,3,4
Front Poisson,3,2,1,2,2,2,2,1,4,3
Back Gauss,8,8,8,8,8,8,8,7,8,8
Back Poisson,8,5,7,7,8,6,2,7,8,5
Back Linear,4,6,8,6,8,7,7,5,5,6
Back Gauss,8,8,8,6,8,8,7,8,8,5
Back Gauss,7,8,8,8,8,8,8,8,8,8
Back Linear,8,3,7,8,8,3,6,7,8,4
Back Linear,3,3,5,7,3,7,6,6,8,8
Back Linear,8,7,8,8,7,8,7,8,8,8
Front Linear,3,5,2,1,2,2,4,1,5,4
Front Poisson,2,4,4,1,2,4,5,5,1,3
Back Poisson,6,5,6,7,7,7,5,4,7,7
Front Gauss,1,1,1,3,1,1,2,2,1,1
Back Poisson,6,7,7,7,8,7,7,4,6,7
Front Poisson,3,2,3,1,4,3,4,4,2,2
Front Linear,4,2,5,3,6,3,1,3,1,1
Back Gauss,7,7,8,8,8,8,8,8,8,8
Front Poisson,2,2,2,4,3,4,2,1,3,2
Back Poisson,7,6,6,7,5,6,7,6,6,7
Front Linear,1,2,1,2,4,3,5,2,1,5
Front Poisson,2,1,1,3,3,1,1,3,3,1
Back Poisson,1,3,6,7,6,8,5,7,5,7
Back Poisson,8,4,7,8,5,6,8,5,5,6
Front Poisson,5,2,4,3,2,2,2,3,4,7
Back Poisson,5,5,6,7,8,6,4,7,8,6
Back Linear,6,5,3,6,8,5,8,2,4,7
Front Gauss,1,1,1,1,1,1,2,1,2,2
Back Poisson,7,6,5,8,7,6,7,5,6,3
Back Gauss,8,8,7,7,8,7,8,8,8,8
Back Gauss,8,6,8,6,8,7,6,7,8,8
Front Gauss,2,1,1,1,1,2,1,1,1,1
Front Poisson,1,3,1,1,1,3,3,1,3,3
Back Linear,3,6,6,3,5,5,7,7,8,3
Front Linear,2,1,3,1,2,2,3,1,3,7
Back Linear,3,5,5,3,6,5,2,7,3,4
Back Linear,5,5,4,5,8,8,8,8,5,8
Front Gauss,1,1,2,1,1,2,1,1,1,2
Front Poisson,6,3,5,2,5,4,2,4,1,2
Front Poisson,3,1,3,4,1,4,3,2,5,2
Back Gauss,8,8,8,8,7,7,8,7,7,8
Back Linear,8,3,8,6,6,2,2,6,8,8
Back Poisson,4,6,6,7,5,6,7,5,7,7
Back Gauss,8,7,7,7,8,7,8,8,6,7
Front Linear,1,4,5,2,2,5,2,7,5,5
Front Poisson,1,1,4,1,1,3,2,3,5,1
Back Linear,7,2,5,6,4,4,8,4,2,8
Back Linear,8,7,6,8,5,3,8,8,2,8
Back Gauss,7,8,8,8,8,6,8,8,4,8
Front Linear,2,2,8,4,1,4,5,3,3,4
Back Gauss,8,8,6,8,8,5,8,8,7,8
Front Gauss,1,1,1,2,1,1,1,1,1,1
Front Linear,1,2,2,3,1,4,4,1,1,2
Front Linear,2,4,2,1,1,4,3,4,3,5
Back Linear,6,8,6,8,7,6,6,7,5,6
Front Linear,5,3,2,2,1,1,5,7,6,5
Back Poisson,5,5,6,6,4,7,7,5,7,6
Front Poisson,7,2,4,1,2,3,2,1,2,2
Back Poisson,7,3,7,7,5,7,6,6,8,5
Front Poisson,2,2,2,4,2,4,5,2,4,2
Front Linear,1,3,6,4,6,4,4,1,1,1
Back Linear,6,6,8,8,5,7,6,8,5,3
Front Gauss,1,1,1,1,2,1,2,2,1,1
Back Gauss,8,7,8,8,8,6,8,8,8,8
Front Linear,5,5,1,7,3,4,5,3,3,2
Back Poisson,2,5,5,7,6,4,7,5,6,6
Front Poisson,2,1,1,2,3,2,4,4,3,4
Back Linear,7,5,3,6,7,5,7,4,3,3
Front Linear,4,2,3,2,2,2,5,1,2,1
Back Linear,8,5,7,6,6,6,8,8,3,8
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Linear,8,8,7,6,6,2,8,7,4,7
Back Poisson,7,7,5,5,7,5,6,8,3,7
Back Gauss,8,8,8,8,8,7,7,7,8,8
Front Poisson,4,1,4,3,6,3,4,3,4,1
Back Poisson,7,5,5,7,7,8,3,7,5,6
Front Linear,6,5,5,2,2,7,5,7,1,6
Back Poisson,5,8,6,4,6,5,7,4,3,5
Back Linear,4,6,5,7,6,3,8,5,2,4
Front Gauss,1,1,1,1,5,1,1,1,2,2
Back Gauss,8,8,8,8,8,8,8,8,7,7
Back Poisson,4,6,6,6,7,8,7,6,7,6
Back Poisson,6,8,7,7,4,6,5,5,8,7
Back Linear,4,5,8,5,8,7,7,5,5,5
Front Gauss,1,1,1,1,1,2,1,1,1,2
Back Gauss,8,8,7,8,7,8,8,8,8,8
Back Poisson,6,6,7,4,6,7,7,3,3,7
Back Gauss,7,8,8,7,7,8,8,7,7,8
Back Linear,4,7,6,8,6,8,8,7,7,7
Back Gauss,6,8,8,8,8,8,7,7,8,8
Front Gauss,1,1,2,1,1,1,3,1,1,1
Front Poisson,3,2,1,3,2,4,1,3,2,3
Back Linear,8,8,8,7,8,3,3,6,6,5
Back Poisson,7,7,7,7,7,5,7,6,6,4
Back Linear,8,8,3,8,6,5,8,6,8,7
Back Gauss,7,8,8,7,8,8,8,8,8,7
Back Linear,7,3,3,8,6,3,7,6,6,7
Front Gauss,1,1,1,2,1,1,2,2,1,1
Back Gauss,6,8,8,7,8,7,8,8,8,8
Front Gauss,1,2,1,1,4,1,1,1,2,1
Front Gauss,2,2,1,1,1,1,1,1,1,1
Front Gauss,2,1,1,1,1,1,1,2,1,1
Front Poisson,4,3,2,4,2,6,2,2,5,5
Front Linear,2,6,4,1,1,1,5,2,6,2
Back Linear,6,4,6,7,3,6,6,2,4,7
Front Gauss,3,1,2,1,1,1,1,1,2,1
Back Linear,5,7,6,8,8,7,8,7,8,7
Front Poisson,6,3,3,3,3,2,3,3,2,2
Front Gauss,2,1,1,1,1,1,2,4,1,2
Front Poisson,3,3,4,1,1,4,3,4,3,5
Back Linear,8,7,7,5,2,8,6,5,6,8
Back Gauss,7,8,8,7,8,8,8,6,8,8
Back Poisson,3,5,8,7,6,5,8,4,7,7
Front Poisson,3,2,1,4,1,2,2,1,4,3
Back Linear,8,6,6,8,6,7,8,8,7,8
Front Gauss,1,3,1,1,1,1,5,1,1,1
Back Poisson,5,5,7,6,7,4,4,7,7,6
Back Poisson,7,8,5,7,6,8,6,7,5,7
Back Linear,5,7,8,7,7,4,6,7,6,7
Back Poisson,8,6,7,5,6,7,4,6,5,3
Front Poisson,2,3,6,3,3,2,2,4,1,3
Front Linear,7,1,2,1,4,1,4,3,7,6
Back Linear,3,8,5,7,6,6,4,8,2,8
Back Poisson,7,6,7,4,5,4,8,8,7,6
Back Poisson,6,6,6,6,7,7,4,5,5,8
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,2,1,1,1,4,1
Front Gauss,1,1,1,1,1,1,2,2,1,1
Back Linear,6,3,8,7,6,6,4,6,3,4
Back Gauss,8,7,8,8,8,8,7,7,8,8
Back Poisson,7,8,7,4,5,7,8,3,5,7
Back Linear,7,8,7,3,7,2,7,5,8,2
Back Linear,8,4,6,7,6,7,6,4,5,3
Front Linear,3,1,1,7,3,4,1,4,3,2
Front Linear,2,4,6,2,4,5,4,1,5,6
Front Gauss,1,1,1,1,1,1,1,3,1,1
Front Poisson,2,1,2,2,4,4,3,2,2,2
Front Poisson,2,2,6,3,6,4,3,3,3,2
Front Gauss,2,1,1,2,1,2,2,1,1,1
Front Poisson,2,2,4,6,5,1,3,3,2,2
Back Poisson,6,3,3,6,2,6,8,8,5,5
Back Linear,5,3,6,8,5,8,4,2,8,4
Back Linear,2,6,6,7,8,7,5,4,8,6
Back Poisson,5,6,8,7,5,7,6,5,3,5
Front Gauss,2,1,1,3,2,1,2,1,2,1
Back Linear,7,5,5,3,8,6,7,8,8,3
Back Poisson,5,8,8,6,6,8,7,4,5,6
Front Linear,5,2,5,1,8,4,1,5,3,3
Front Poisson,1,2,5,2,1,2,3,6,3,4
Back Linear,8,4,5,7,8,8,6,4,5,6
Front Poisson,1,1,3,2,3,2,3,4,1,3
Back Linear,8,3,8,6,6,5,8,8,6,8
Back Linear,5,7,7,7,6,7,7,8,8,6
Back Linear,6,5,6,3,7,7,5,7,7,7
Back Poisson,7,7,7,6,7,7,7,6,7,6
Back Linear,6,5,4,8,8,7,8,6,6,4
Back Poisson,7,7,8,5,5,4,6,6,7,7
Back Poisson,6,5,7,5,7,7,8,8,5,4
Back Poisson,6,7,7,5,6,6,6,6,5,6
Back Poisson,7,6,7,4,6,4,7,8,7,8
Back Gauss,8,8,8,8,8,8,8,8,8,8
Front Poisson,5,3,2,3,5,2,5,3,4,1
Back Gauss,8,5,6,7,8,7,8,6,8,8
Front Linear,1,4,4,3,3,2,5,3,1,2
Back Poisson,4,5,7,7,5,8,7,6,6,5
Front Poisson,1,1,2,3,3,1,4,1,3,1
Back Linear,8,7,8,7,8,3,4,7,8,6
Back Linear,1,7,8,8,7,8,4,4,3,7
Front Gauss,1,1,1,1,1,2,1,1,1,2
Back Gauss,8,8,8,8,8,8,8,7,7,8
Front Linear,3,4,2,3,4,1,6,2,4,6
Front Linear,6,5,1,6,4,4,2,1,2,7
Front Poisson,5,1,3,3,2,2,2,2,3,4
Back Poisson,6,8,7,6,7,4,6,7,7,3
Back Poisson,3,4,7,4,7,7,6,7,6,6
Back Poisson,7,7,2,5,6,5,7,5,7,6
Front Poisson,2,3,7,3,4,2,4,3,1,2
Front Linear,1,2,4,3,2,3,5,6,1,1
Front Gauss,1,1,1,1,2,1,1,1,2,1
Back Linear,2,3,7,2,8,6,6,7,8,4
Back Linear,7,4,5,7,8,8,5,8,6,8
Front Linear,7,1,3,4,5,4,1,2,6,1
Front Poisson,4,4,4,3,2,2,4,2,3,6
Front Linear,7,5,2,1,5,1,4,5,2,3
Front Gauss,1,1,1,1,1,1,1,1,1,3
Front Linear,3,3,5,3,4,5,1,3,2,2
Back Gauss,6,8,8,8,8,8,5,8,7,6
Front Poisson,2,4,4,1,1,2,1,3,7,4
Back Gauss,6,8,6,8,7,7,8,8,8,8
Back Linear,6,7,8,4,4,5,7,2,8,7
Back Gauss,7,8,8,8,7,7,8,3,8,7
Front Linear,7,1,2,1,1,4,3,4,4,2
Back Linear,5,3,4,7,7,3,5,8,8,7
Front Poisson,4,1,3,6,4,2,2,1,1,1
Back Gauss,8,7,8,8,8,6,7,8,7,7
Front Poisson,6,2,3,4,2,2,3,1,5,2
Back Poisson,2,5,6,6,4,7,7,4,8,5
Front Gauss,1,2,1,2,2,2,4,2,1,2
Front Poisson,8,3,3,2,1,1,2,2,4,4
Back Linear,6,3,2,8,5,8,8,8,6,8
Front Poisson,3,3,2,2,2,2,3,2,5,4
Front Poisson,5,2,5,4,1,3,2,1,3,1
Back Linear,8,5,8,2,5,4,7,6,8,7
Front Linear,1,1,3,2,2,3,1,1,1,6
Front Poisson,2,4,3,1,1,1,1,2,3,2
Front Poisson,2,2,1,1,3,5,1,4,2,1
Front Poisson,4,4,4,2,4,5,3,1,1,1
Front Poisson,1,4,2,3,5,6,2,4,2,5
Front Poisson,2,2,6,3,3,4,5,4,4,3
Front Gauss,1,3,2,1,1,1,1,1,1,1
Back Gauss,8,8,8,8,8,8,8,3,8,6
Back Poisson,7,7,4,7,7,4,7,8,7,6
Front Linear,3,2,1,3,1,1,1,2,5,3
Back Poisson,7,8,7,6,4,4,3,3,7,7
Back Gauss,8,8,8,8,8,8,7,8,7,8
Back Gauss,5,7,8,6,8,8,6,7,8,8
Front Linear,1,3,1,6,5,2,4,1,2,8
Front Gauss,1,1,1,2,1,2,1,1,1,3
Front Linear,2,6,1,3,1,4,4,2,1,1
Back Linear,3,5,3,8,6,7,5,7,8,6
Front Poisson,1,3,2,5,1,7,6,2,5,3
Back Linear,6,5,3,7,8,4,8,8,3,7
Front Poisson,4,3,4,2,1,2,1,2,4,6
Back Linear,8,5,2,7,7,2,8,3,6,7
Front Gauss,3,1,1,4,1,1,1,1,1,1
Back Poisson,4,6,8,8,8,8,4,5,5,7
Front Linear,6,1,3,8,2,1,6,1,6,3
Front Linear,2,1,7,3,5,2,6,1,4,4
Back Poisson,7,6,6,6,7,4,6,6,5,6
Back Gauss,8,8,8,8,7,8,8,8,8,8
Back Poisson,7,6,3,8,6,8,8,5,5,7
Front Poisson,2,1,1,4,2,6,1,6,2,2
Back Poisson,5,8,5,6,8,8,6,5,6,8
Back Linear,8,8,8,4,8,6,2,4,8,5
Back Poisson,7,4,8,6,5,7,7,6,5,5
Back Gauss,8,8,8,8,7,8,8,8,6,7
Front Linear,1,3,1,2,2,1,3,5,3,1
Back Poisson,3,7,6,5,5,6,7,8,5,5
Back Gauss,8,8,5,8,8,8,8,7,8,8
Back Gauss,7,8,7,7,7,8,8,8,8,8
Front Poisson,2,4,2,5,5,3,2,7,1,2
Front Linear,6,3,4,6,5,5,2,1,1,1
Front Poisson,1,4,4,2,4,2,1,2,4,4
Front Poisson,3,2,4,5,1,3,4,4,4,3
Front Poisson,4,4,4,8,1,3,2,3,2,4
Back Gauss,8,8,8,6,8,8,6,8,8,8
Back Linear,8,4,7,5,5,8,8,8,7,6
Back Linear,7,7,7,5,8,1,5,7,8,8
Back Linear,4,7,3,7,5,5,8,7,8,6
Front Linear,1,2,4,3,1,2,3,1,7,5
Front Poisson,2,1,3,4,3,4,2,5,5,1
Front Linear,7,2,4,6,6,6,4,7,2,5
Front Poisson,1,3,3,2,4,2,5,3,2,1
Back Gauss,8,8,8,8,7,8,8,8,8,8
Front Gauss,3,4,1,1,2,3,1,1,1,2
Back Poisson,6,5,7,8,5,3,2,5,4,4
Back Gauss,7,6,8,8,7,7,8,8,7,8
Front Linear,8,2,2,4,3,3,1,1,7,5
Back Gauss,8,8,8,8,8,8,8,8,8,8
Front Linear,3,1,3,2,4,5,6,1,1,1
Front Poisson,5,5,1,2,3,3,7,1,4,2
Front Linear,2,4,1,1,4,2,2,5,3,6
Back Linear,7,6,5,6,2,6,5,7,5,6
Front Gauss,2,1,1,1,2,1,2,1,1,1
Front Gauss,1,1,1,1,1,2,1,1,1,1
Front Gauss,4,1,1,1,1,1,1,2,1,3
Back Linear,7,6,2,3,8,4,6,7,5,8
Front Poisson,2,2,2,2,2,4,2,5,5,3
Front Gauss,1,1,1,2,1,1,2,1,1,1
Back Poisson,8,5,7,6,6,7,5,8,7,7
Back Gauss,8,8,8,8,8,8,5,6,8,8
Back Poisson,5,7,8,5,7,6,7,5,7,5
Front Linear,6,2,2,1,2,5,3,4,3,2
Back Gauss,7,8,8,7,8,8,8,8,7,7
Front Linear,4,3,7,2,3,6,1,1,3,1
Back Poisson,5,7,4,8,7,4,7,6,5,7
Back Gauss,8,8,7,5,8,8,8,8,8,8
Back Gauss,6,8,8,8,4,7,8,7,8,8
Back Gauss,8,8,8,8,8,8,8,7,8,7
Back Poisson,7,7,7,4,7,6,6,7,7,7
Back Linear,8,6,7,7,7,3,1,5,3,6
Back Poisson,5,6,7,8,8,5,4,7,6,5
Front Poisson,3,2,4,3,3,1,2,1,5,2
Back Poisson,6,6,5,6,7,4,6,4,7,8
Back Poisson,8,6,7,8,6,7,7,5,6,5
Front Linear,5,4,6,4,1,4,1,1,5,2
Back Poisson,8,6,6,5,5,8,7,7,3,6
Back Poisson,4,5,8,4,7,7,5,4,7,7
Front Gauss,3,2,1,2,1,1,1,2,1,1
Back Linear,5,5,6,7,6,5,1,3,6,3
Front Linear,2,1,1,2,4,1,3,3,3,2
Front Gauss,1,1,1,2,2,2,3,1,2,1
Back Poisson,5,2,5,8,6,5,8,6,6,7
Front Gauss,3,1,1,1,1,1,1,3,1,1
Back Gauss,8,8,8,8,8,8,7,8,6,7
Back Linear,6,6,8,6,8,4,7,6,2,8
Front Gauss,2,3,1,1,2,3,1,1,1,1
Back Poisson,7,6,5,5,6,6,6,6,7,8
Back Linear,2,7,4,8,6,6,7,4,7,8
Front Poisson,2,3,1,3,5,2,2,4,3,3
Front Poisson,5,3,3,2,4,2,3,1,2,3
Back Gauss,8,7,7,7,8,8,8,8,8,7
Front Linear,1,1,1,7,2,2,2,5,3,4
Back Poisson,7,6,5,4,8,7,6,4,7,6
Front Linear,6,2,1,2,2,3,1,1,4,4
Back Linear,7,8,7,7,8,5,5,4,7,8
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Poisson,6,6,5,6,6,3,5,4,6,5
Front Gauss,2,1,1,1,1,1,1,1,1,1
Front Linear,7,6,3,4,2,6,2,7,2,1
Back Linear,7,8,3,8,6,7,8,8,6,6
Back Poisson,5,8,7,8,8,5,6,5,7,7
Front Poisson,4,4,1,2,1,3,3,4,2,2
Back Poisson,5,8,4,7,7,8,4,7,7,7
Back Linear,6,7,8,8,8,7,7,3,7,6
Back Poisson,6,6,5,4,8,8,5,5,7,5
Back Gauss,7,8,6,6,8,5,8,8,8,8
Back Poisson,6,8,5,7,4,8,8,8,6,4
Back Poisson,6,5,4,7,5,7,6,8,7,7
Back Gauss,7,7,8,7,8,6,8,6,8,8
Front Poisson,4,5,3,2,3,3,1,2,2,3
Front Poisson,6,3,5,4,2,3,1,5,2,2
Back Linear,8,4,7,7,6,8,7,8,7,7
Front Linear,2,8,6,4,6,3,6,1,1,3
Back Linear,6,5,7,4,6,2,6,8,5,6
Back Gauss,8,7,7,7,8,8,8,8,7,8
Back Poisson,4,7,5,7,5,6,4,8,8,8
Back Gauss,8,8,8,7,8,8,8,8,8,8
Back Linear,5,6,5,4,8,7,6,6,4,7
Back Poisson,3,7,8,6,5,5,7,6,6,6
Front Linear,1,8,2,1,1,2,6,1,2,7
Back Poisson,6,8,5,5,7,7,6,6,6,3
Front Poisson,2,4,4,3,1,6,3,1,2,4
Front Gauss,3,2,1,3,1,2,1,2,2,1
Back Linear,2,7,4,8,5,6,2,7,5,7
Back Gauss,8,8,8,8,8,8,8,8,8,8
Front Linear,2,4,1,1,7,2,2,2,4,5
Back Gauss,7,8,8,8,8,8,8,7,6,7
Back Poisson,7,7,6,8,5,5,7,6,2,6
Front Poisson,5,2,4,2,2,6,5,8,4,3
